,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
First-class,23,36,1,1031,113,29.45,1554,66.34,1,7,,,18,0
List A,66,65,4,2063,134,33.81,2287,90.20,2,13,,,18,0
Twenty20,65,56,10,1175,77,25.54,952,123.42,0,7,112,44,28,0



,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
First-class,23,,78,60,3,1/6,1/6,20.00,4.61,26.0,0,0,0
List A,66,,19,17,0,-,-,-,5.36,-,0,0,0
Twenty20,65,-,-,-,-,-,-,-,-,-,-,-,-



