,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
T20Is,12,1,1,0,0*,-,0,-,0,0,0,0,1,0
List A,14,4,1,18,8*,6.00,,,0,0,,,4,0
Twenty20,89,29,12,146,22,8.58,157,92.99,0,0,10,8,19,0



,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
T20Is,12,12,245,278,18,4/21,4/21,15.44,6.80,13.6,1,0,0
List A,14,14,665,436,17,3/30,3/30,25.64,3.93,39.1,0,0,0
Twenty20,89,89,1988,2274,144,5/24,5/24,15.79,6.86,13.8,6,1,0



