,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
Tests,1,2,1,15,13*,15.00,22,68.18,0,0,2,0,1,0
ODIs,18,7,4,34,11*,11.33,62,54.83,0,0,4,0,5,0
T20Is,15,8,2,25,13,4.16,31,80.64,0,0,1,1,3,0
First-class,8,12,7,142,82*,28.40,234,60.68,0,1,21,1,2,0
List A,31,16,6,142,38,14.20,194,73.19,0,0,9,2,14,0
Twenty20,48,20,8,79,14*,6.58,87,90.80,0,0,3,2,9,0
,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
Tests,1,2,264,117,7,6/79,7/117,16.71,2.65,37.7,0,1,0
ODIs,18,18,877,832,33,4/49,4/49,25.21,5.69,26.5,2,0,0
T20Is,15,15,354,395,21,3/15,3/15,18.80,6.69,16.8,0,0,0
First-class,8,13,1576,776,26,6/79,7/117,29.84,2.95,60.6,0,1,0
List A,31,31,1495,1406,52,4/49,4/49,27.03,5.64,28.7,3,0,0
Twenty20,48,48,1093,1389,57,4/16,4/16,24.36,7.62,19.1,2,0,0
