,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
Tests,10,15,3,572,129*,47.66,805,71.05,1,4,68,6,37,2
ODIs,67,67,4,2820,178,44.76,2982,94.56,11,8,321,47,89,4
T20Is,29,29,4,742,52,29.68,578,128.37,0,1,88,23,27,9
First-class,36,60,7,2569,194,48.47,3146,81.65,7,16,316,43,126,7
List A,106,104,5,4102,178,41.43,4300,95.39,14,14,453,73,124,10
Twenty20,120,114,10,3531,126*,33.95,2606,135.49,3,18,388,126,69,20
,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
Tests,10,-,-,-,-,-,-,-,-,-,-,-,-
ODIs,67,-,-,-,-,-,-,-,-,-,-,-,-
T20Is,29,-,-,-,-,-,-,-,-,-,-,-,-
First-class,36,1,6,9,0,-,-,-,9.00,-,0,0,0
List A,106,-,-,-,-,-,-,-,-,-,-,-,-
Twenty20,120,-,-,-,-,-,-,-,-,-,-,-,-
