,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
Tests,27,38,12,355,56*,13.65,655,54.19,0,1,48,5,7,0
ODIs,25,11,8,29,16,9.66,69,42.02,0,0,2,0,10,0
T20Is,7,3,1,2,2,1.00,10,20.00,0,0,0,0,0,0
First-class,104,149,40,1410,56*,12.93,,,0,3,,,30,0
List A,78,34,21,119,18*,9.15,206,57.76,0,0,8,0,20,0
Twenty20,77,32,17,134,38*,8.93,144,93.05,0,0,4,5,14,0
,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
Tests,27,49,6078,2822,99,5/75,8/97,28.50,2.78,61.3,7,2,0
ODIs,25,25,1216,1075,29,5/33,5/33,37.06,5.30,41.9,0,1,0
T20Is,7,7,156,161,9,2/15,2/15,17.88,6.19,17.3,0,0,0
First-class,104,190,23080,11358,387,7/58,10/87,29.34,2.95,59.6,20,13,1
List A,78,78,4169,3200,89,5/33,5/33,35.95,4.60,46.8,1,1,0
Twenty20,77,77,1666,2083,96,4/27,4/27,21.69,7.50,17.3,1,0,0
