,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
Tests,68,121,7,3774,260,33.10,7912,47.69,7,23,514,32,28,0
ODIs,187,177,26,5180,133*,34.30,6794,76.24,10,28,491,110,50,0
T20Is,51,49,8,1186,85*,28.92,1016,116.73,0,9,106,48,10,0
First-class,119,205,12,7152,260,37.05,,,14,39,,,68,0
List A,245,232,34,6851,133*,34.60,,,12,41,,,66,0
Twenty20,132,130,28,3251,106*,31.87,2755,118.00,2,22,284,133,35,0
,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
Tests,68,69,4392,2445,41,4/13,6/50,59.63,3.34,107.1,1,0,0
ODIs,187,126,4901,3932,85,3/25,3/25,46.25,4.81,57.6,0,0,0
T20Is,51,26,434,561,19,3/23,3/23,29.52,7.75,22.8,0,0,0
First-class,119,,7432,3909,71,5/87,,55.05,3.15,104.6,,1,0
List A,245,,6769,5217,129,4/21,4/21,40.44,4.62,52.4,2,0,0
Twenty20,132,80,1501,1761,66,3/10,3/10,26.68,7.03,22.7,0,0,0
