,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
First-class,20,32,4,684,106,24.42,1257,54.41,1,2,90,7,9,0
List A,33,25,8,462,67,27.17,643,71.85,0,3,37,2,10,0
Twenty20,33,11,5,119,39*,19.83,138,86.23,0,0,10,1,11,0



,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
First-class,20,35,2769,1521,59,7/80,10/142,25.77,3.29,46.9,4,2,1
List A,33,28,1201,876,29,3/20,3/20,30.20,4.37,41.4,0,0,0
Twenty20,33,32,654,761,32,3/9,3/9,23.78,6.98,20.4,0,0,0



