,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
Tests,200,329,33,15921,248*,53.78,,,51,68,,69,115,0
ODIs,463,452,41,18426,200*,44.83,21367,86.23,49,96,2016,195,140,0
T20Is,1,1,0,10,10,10.00,12,83.33,0,0,2,0,1,0
First-class,310,490,51,25396,248*,57.84,,,81,116,,,186,0
List A,551,538,55,21999,200*,45.54,,,60,114,,,175,0
Twenty20,96,96,11,2797,100*,32.90,2310,121.08,1,16,359,38,28,0
,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
Tests,200,145,4240,2492,46,3/10,3/14,54.17,3.52,92.1,0,0,0
ODIs,463,270,8054,6850,154,5/32,5/32,44.48,5.10,52.2,4,2,0
T20Is,1,1,15,12,1,1/12,1/12,12.00,4.80,15.0,0,0,0
First-class,310,,7605,4384,71,3/10,,61.74,3.45,107.1,,0,0
List A,551,,10230,8478,201,5/32,5/32,42.17,4.97,50.8,4,2,0
Twenty20,96,8,93,123,2,1/12,1/12,61.50,7.93,46.5,0,0,0
