,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
First-class,2,4,1,108,57,36.00,143,75.52,0,1,11,4,6,0
List A,3,3,0,42,24,14.00,79,53.16,0,0,4,1,3,1
Twenty20,10,10,2,198,69,24.75,152,130.26,0,1,19,6,3,0



,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
First-class,2,-,-,-,-,-,-,-,-,-,-,-,-
List A,3,-,-,-,-,-,-,-,-,-,-,-,-
Twenty20,10,-,-,-,-,-,-,-,-,-,-,-,-



