,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
First-class,42,64,9,1548,211,28.14,3435,45.06,2,5,169,3,27,0
List A,23,17,3,258,36*,18.42,341,75.65,0,0,21,3,4,0
Twenty20,29,20,10,196,31,19.60,169,115.97,0,0,11,6,11,0



,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
First-class,42,61,6388,3475,117,7/64,13/154,29.70,3.26,54.5,6,6,1
List A,23,21,954,619,16,3/21,3/21,38.68,3.89,59.6,0,0,0
Twenty20,29,25,502,500,15,3/10,3/10,33.33,5.97,33.4,0,0,0



