,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
Tests,3,5,1,181,69,45.25,284,63.73,0,3,12,7,0,0
ODIs,16,16,2,186,33*,13.28,241,77.17,0,0,13,8,5,0
T20Is,13,9,2,99,34*,14.14,60,165.00,0,0,5,9,1,0
First-class,39,64,9,1522,109,27.67,,,1,9,,,20,0
List A,35,31,3,540,113,19.28,,,1,1,,,10,0
Twenty20,60,44,8,512,36*,14.22,334,153.29,0,0,26,39,18,0
,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
Tests,3,4,408,242,1,1/30,1/139,242.00,3.55,408.0,0,0,0
ODIs,16,15,696,651,15,3/54,3/54,43.40,5.61,46.4,0,0,0
T20Is,13,12,213,330,6,3/23,3/23,55.00,9.29,35.5,0,0,0
First-class,39,66,4472,2098,88,7/90,9/61,23.84,2.81,50.8,6,2,0
List A,35,32,1356,1118,40,4/41,4/41,27.95,4.94,33.9,1,0,0
Twenty20,60,58,1093,1367,48,4/23,4/23,28.47,7.50,22.7,1,0,0
