,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
First-class,80,116,9,2292,100*,21.42,,,1,11,,,48,0
List A,78,70,13,1057,77,18.54,,,0,4,,,30,0
Twenty20,81,23,9,149,43,10.64,141,105.67,0,0,16,1,31,0



,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
First-class,80,,16580,7371,227,6/42,,32.47,2.66,73.0,,10,2
List A,78,,3648,3100,91,5/61,5/61,34.06,5.09,40.0,1,1,0
Twenty20,81,79,1572,1972,70,5/17,5/17,28.17,7.52,22.4,2,1,0



