,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
First-class,10,19,1,736,109,40.88,1132,65.01,1,5,99,14,13,5
List A,7,7,0,150,44,21.42,243,61.72,0,0,17,1,3,0
Twenty20,19,19,0,277,48,14.57,297,93.26,0,0,26,6,6,2



,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
First-class,10,-,-,-,-,-,-,-,-,-,-,-,-
List A,7,-,-,-,-,-,-,-,-,-,-,-,-
Twenty20,19,-,-,-,-,-,-,-,-,-,-,-,-



