,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
First-class,50,68,11,996,76,17.47,2000,49.80,0,3,114,19,21,0
List A,37,21,7,259,69*,18.50,284,91.19,0,1,16,9,6,0
Twenty20,64,28,15,94,14*,7.23,103,91.26,0,0,8,1,19,0



,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
First-class,50,91,9097,4778,161,7/38,9/126,29.67,3.15,56.5,8,6,0
List A,37,36,1826,1552,60,4/43,4/43,25.86,5.09,30.4,2,0,0
Twenty20,64,63,1300,1639,61,3/13,3/13,26.86,7.56,21.3,0,0,0



