,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
Twenty20,7,2,1,0,0*,0.00,1,0.00,0,0,0,0,0,0





,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
Twenty20,7,7,138,192,6,3/20,3/20,32.00,8.34,23.0,0,0,0





