,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
Tests,15,21,3,421,63*,23.38,914,46.06,0,3,62,1,5,0
ODIs,57,30,8,207,31,9.40,279,74.19,0,0,19,2,17,0
T20Is,16,4,2,15,9,7.50,15,100.00,0,0,0,0,3,0
First-class,63,91,10,2292,128,28.29,5344,42.88,1,14,298,8,15,0
List A,96,62,23,748,72,19.17,,,0,2,,,25,0
Twenty20,102,41,18,216,24*,9.39,212,101.88,0,0,19,4,22,0
,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
Tests,15,25,2325,1150,41,6/82,6/46,28.04,2.96,56.7,0,4,0
ODIs,57,57,2819,2298,60,4/8,4/8,38.30,4.89,46.9,2,0,0
T20Is,16,16,342,381,16,3/9,3/9,23.81,6.68,21.3,0,0,0
First-class,63,109,11154,5211,194,6/77,9/103,26.86,2.80,57.4,6,12,0
List A,96,94,4708,3640,118,4/8,4/8,30.84,4.63,39.8,4,0,0
Twenty20,102,102,2229,2623,108,4/14,4/14,24.28,7.06,20.6,2,0,0
