,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
T20Is,1,-,-,-,-,-,-,-,-,-,-,-,2,0
First-class,3,4,1,58,30*,19.33,163,35.58,0,0,8,1,1,0
List A,24,13,5,371,124*,46.37,341,108.79,1,1,35,12,7,0
Twenty20,65,49,22,536,41*,19.85,414,129.46,0,0,41,23,26,0


,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
T20Is,1,1,18,16,1,1/16,1/16,16.00,5.33,18.0,0,0,0
First-class,3,5,156,96,4,2/12,2/12,24.00,3.69,39.0,0,0,0
List A,24,23,922,712,31,3/29,3/29,22.96,4.63,29.7,0,0,0
Twenty20,65,56,1049,1309,48,5/22,5/22,27.27,7.48,21.8,1,1,0


