,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
ODIs,4,-,-,-,-,-,-,-,-,-,-,-,2,0
T20Is,21,2,1,0,0*,0.00,2,0.00,0,0,0,0,2,0
First-class,19,21,16,96,16*,19.20,359,26.74,0,0,11,0,5,0
List A,24,9,5,18,5*,4.50,24,75.00,0,0,1,0,7,0
Twenty20,82,11,7,35,14*,8.75,42,83.33,0,0,2,2,11,0

,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
ODIs,4,4,215,117,11,4/22,4/22,10.63,3.26,19.5,2,0,0
T20Is,21,21,477,527,28,3/11,3/11,18.82,6.62,17.0,0,0,0
First-class,19,32,3731,1733,65,5/52,8/106,26.66,2.78,57.4,3,3,0
List A,24,24,1301,845,50,5/28,5/28,16.90,3.89,26.0,4,1,0
Twenty20,82,82,1832,2209,95,3/10,3/10,23.25,7.23,19.2,0,0,0

