,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
Tests,20,35,3,1133,177,35.40,2118,53.49,2,6,112,23,22,0
ODIs,148,142,23,5008,264,42.08,5919,84.60,10,28,424,112,51,0
T20Is,62,55,12,1364,106,31.72,1054,129.41,1,11,120,51,22,0
First-class,80,125,12,6110,309*,54.07,,,19,26,,,64,0
List A,215,205,30,7180,264,41.02,,,13,41,,,74,0
Twenty20,236,225,39,6209,109*,33.38,4716,131.65,3,43,530,254,91,0
,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
Tests,20,10,334,202,2,1/26,1/35,101.00,3.62,167.0,0,0,0
ODIs,148,38,593,515,8,2/27,2/27,64.37,5.21,74.1,0,0,0
T20Is,62,9,68,113,1,1/22,1/22,113.00,9.97,68.0,0,0,0
First-class,80,64,2104,1132,24,4/41,5/85,47.16,3.22,87.6,1,0,0
List A,215,70,1367,1162,30,4/28,4/28,38.73,5.10,45.5,1,0,0
Twenty20,236,57,628,817,29,4/6,4/6,28.17,7.80,21.6,1,0,0
