,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
First-class,31,45,8,1225,145,33.10,2488,49.23,3,3,160,2,11,0
List A,7,2,0,17,17,8.50,26,65.38,0,0,2,0,3,0
Twenty20,14,8,2,103,39,17.16,88,117.04,0,0,6,4,3,0



,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
First-class,31,57,4811,2905,106,5/35,9/226,27.40,3.62,45.3,8,4,0
List A,7,7,216,198,10,5/19,5/19,19.80,5.50,21.6,0,1,0
Twenty20,14,12,217,284,12,2/15,2/15,23.66,7.85,18.0,0,0,0



