,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
First-class,33,50,13,419,39*,11.32,1030,40.67,0,0,34,15,5,0
List A,28,18,5,305,69*,23.46,287,106.27,0,2,26,11,5,0
Twenty20,61,33,10,177,26,7.69,137,129.19,0,0,6,14,17,0



,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
First-class,33,57,5998,2943,111,8/34,11/96,26.51,2.94,54.0,3,7,3
List A,28,27,1279,1165,35,5/21,5/21,33.28,5.46,36.5,1,1,0
Twenty20,61,59,1211,1545,55,3/35,3/35,28.09,7.65,22.0,0,0,0



