,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
First-class,14,22,3,723,200*,38.05,1398,51.71,2,2,98,2,11,0
List A,11,11,0,318,75,28.90,456,69.73,0,2,41,4,1,0
Twenty20,12,11,0,298,109,27.09,243,122.63,1,1,32,9,3,0



,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
First-class,14,-,-,-,-,-,-,-,-,-,-,-,-
List A,11,-,-,-,-,-,-,-,-,-,-,-,-
Twenty20,12,-,-,-,-,-,-,-,-,-,-,-,-



