,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
ODIs,1,1,0,3,3,3.00,7,42.85,0,0,0,0,0,0
T20Is,3,1,0,5,5,5.00,8,62.50,0,0,1,0,2,0
First-class,31,45,3,615,58,14.64,1303,47.19,0,1,76,10,14,0
List A,41,30,6,527,50,21.95,494,106.68,0,1,37,23,17,0
Twenty20,44,31,7,229,39,9.54,232,98.70,0,0,12,8,22,0

,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
ODIs,1,1,30,25,1,1/25,1/25,25.00,5.00,30.0,0,0,0
T20Is,3,3,36,47,1,1/17,1/17,47.00,7.83,36.0,0,0,0
First-class,31,55,4580,2599,77,6/14,8/67,33.75,3.40,59.4,2,1,0
List A,41,39,1720,1455,60,4/36,4/36,24.25,5.07,28.6,1,0,0
Twenty20,44,43,703,1035,36,3/8,3/8,28.75,8.83,19.5,0,0,0

