,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
First-class,11,16,5,110,29*,10.00,360,30.55,0,0,16,3,3,0
List A,3,1,0,4,4,4.00,14,28.57,0,0,0,0,0,0
Twenty20,31,8,3,22,14,4.40,20,110.00,0,0,3,0,6,0



,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
First-class,11,19,1973,901,28,4/32,5/95,32.17,2.73,70.4,2,0,0
List A,3,3,132,126,3,2/33,2/33,42.00,5.72,44.0,0,0,0
Twenty20,31,31,594,773,27,3/24,3/24,28.62,7.80,22.0,0,0,0



