,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
ODIs,4,1,0,1,1,1.00,2,50.00,0,0,0,0,1,0
T20Is,2,-,-,-,-,-,-,-,-,-,-,-,0,0
First-class,22,31,2,538,95,18.55,979,54.95,0,3,62,17,17,0
List A,35,16,1,126,31,8.40,,,0,0,,,14,0
Twenty20,74,35,9,131,14*,5.03,133,98.49,0,0,10,5,20,0

,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
ODIs,4,4,206,177,6,3/43,3/43,29.50,5.15,34.3,0,0,0
T20Is,2,2,44,56,3,2/29,2/29,18.66,7.63,14.6,0,0,0
First-class,22,39,3611,2070,42,6/92,7/158,49.28,3.43,85.9,1,1,0
List A,35,34,1740,1327,54,4/28,4/28,24.57,4.57,32.2,2,0,0
Twenty20,74,74,1590,1886,80,5/23,5/23,23.57,7.11,19.8,2,1,0

