,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
First-class,87,133,14,6160,230*,51.76,11239,54.80,20,19,,,93,0
List A,74,69,14,2177,114,39.58,3040,71.61,2,14,,,43,0
Twenty20,58,56,11,1137,93*,25.26,1028,110.60,0,6,80,35,35,0



,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
First-class,87,,628,285,3,1/14,1/20,95.00,2.72,209.3,0,0,0
List A,74,,6,12,0,-,-,-,12.00,-,0,0,0
Twenty20,58,-,-,-,-,-,-,-,-,-,-,-,-



