,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
First-class,36,40,22,238,45,13.22,660,36.06,0,0,32,2,12,0
List A,28,13,9,45,9*,11.25,61,73.77,0,0,5,0,12,0
Twenty20,24,6,5,13,9*,13.00,10,130.00,0,0,2,0,7,0



,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
First-class,36,62,7689,3778,100,6/68,11/107,37.78,2.94,76.8,4,3,1
List A,28,28,1428,1144,40,5/56,5/56,28.60,4.80,35.7,1,1,0
Twenty20,24,23,414,530,21,4/19,4/19,25.23,7.68,19.7,1,0,0



