,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
First-class,10,11,3,286,88*,35.75,539,53.06,0,1,40,0,9,0
List A,5,4,1,11,6*,3.66,18,61.11,0,0,1,0,0,0
Twenty20,15,6,4,36,17*,18.00,54,66.66,0,0,3,0,6,0



,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
First-class,10,17,1405,722,18,3/28,5/120,40.11,3.08,78.0,0,0,0
List A,5,5,172,126,5,2/19,2/19,25.20,4.39,34.4,0,0,0
Twenty20,15,15,302,451,18,4/15,4/15,25.05,8.96,16.7,2,0,0



