,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
Tests,17,26,4,684,104,31.09,1573,43.48,1,4,68,6,25,7
ODIs,9,5,2,41,16,13.66,56,73.21,0,0,5,0,17,1
First-class,87,136,22,4961,178*,43.51,10522,47.14,10,29,626,33,203,30
List A,100,88,25,2693,116,42.74,,,2,19,,,123,15
Twenty20,146,123,27,2383,115*,24.82,1824,130.64,1,12,201,90,75,24

,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
Tests,17,-,-,-,-,-,-,-,-,-,-,-,-
ODIs,9,-,-,-,-,-,-,-,-,-,-,-,-
First-class,87,-,-,-,-,-,-,-,-,-,-,-,-
List A,100,-,-,-,-,-,-,-,-,-,-,-,-
Twenty20,146,-,-,-,-,-,-,-,-,-,-,-,-

