,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
Tests,103,182,11,7214,333,42.18,11970,60.26,15,37,1046,98,96,0
ODIs,269,264,17,9221,215,37.33,10834,85.11,22,47,1038,238,114,0
T20Is,50,47,4,1519,117,35.32,1044,145.49,2,13,130,98,14,0
First-class,180,321,26,13226,333,44.83,,,32,64,,,158,0
List A,336,330,24,11694,215,38.21,,,25,63,,,140,0
Twenty20,272,267,37,9668,175*,42.03,6417,150.66,18,60,,,68,0
,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
Tests,103,104,7109,3120,73,5/34,6/81,42.73,2.63,97.3,2,2,0
ODIs,269,190,7222,5739,163,5/46,5/46,35.20,4.76,44.3,3,1,0
T20Is,50,23,319,377,17,2/15,2/15,22.17,7.09,18.7,0,0,0
First-class,180,,12511,5194,132,5/34,,39.34,2.49,94.7,,2,0
List A,336,,9366,7112,222,5/46,5/46,32.03,4.55,42.1,4,1,0
Twenty20,272,125,1864,2343,77,4/22,4/22,30.42,7.54,24.2,2,0,0
