,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
First-class,34,53,7,1400,121,30.43,3210,43.61,2,8,172,6,28,0
List A,24,17,3,336,59,24.00,485,69.27,0,1,27,5,6,0
Twenty20,41,30,13,383,42*,22.52,348,110.05,0,0,32,8,10,0



,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
First-class,34,52,6201,2666,98,7/44,10/142,27.20,2.57,63.2,2,4,1
List A,24,22,1095,755,18,3/21,3/21,41.94,4.13,60.8,0,0,0
Twenty20,41,40,750,949,35,3/15,3/15,27.11,7.59,21.4,0,0,0



