,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
Tests,1,2,1,2,1*,2.00,15,13.33,0,0,0,0,0,0
ODIs,7,-,-,-,-,-,-,-,-,-,-,-,0,0
T20Is,1,-,-,-,-,-,-,-,-,-,-,-,0,0
First-class,50,60,21,714,92,18.30,1720,41.51,0,2,72,14,13,0
List A,61,22,9,97,19,7.46,192,50.52,0,0,8,3,17,0
Twenty20,66,20,12,126,39*,15.75,89,141.57,0,0,8,9,14,0
,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
Tests,1,1,156,101,0,-,-,-,3.88,-,0,0,0
ODIs,7,7,312,209,8,4/41,4/41,26.12,4.01,39.0,1,0,0
T20Is,1,1,24,43,0,-,-,-,10.75,-,0,0,0
First-class,50,85,8919,4497,157,7/41,13/103,28.64,3.02,56.8,8,9,2
List A,61,61,3196,2671,81,5/55,5/55,32.97,5.01,39.4,3,1,0
Twenty20,66,65,1386,1735,78,5/25,5/25,22.24,7.51,17.7,0,1,0
