,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
Tests,6,10,0,149,40,14.90,159,93.71,0,0,21,5,2,0
ODIs,68,33,12,292,54*,13.90,331,88.21,0,1,25,7,11,0
T20Is,10,3,0,7,6,2.33,16,43.75,0,0,0,0,1,0
First-class,63,94,5,2055,98,23.08,2676,76.79,0,11,218,77,12,0
List A,134,85,15,1437,64,20.52,1404,102.35,0,6,,,20,0
Twenty20,162,81,28,638,76*,12.03,539,118.36,0,1,52,28,22,0
,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
Tests,6,11,1611,697,27,5/106,7/169,25.81,2.59,59.6,1,1,0
ODIs,68,67,3242,2774,77,4/31,4/31,36.02,5.13,42.1,3,0,0
T20Is,10,10,156,193,8,2/14,2/14,24.12,7.42,19.5,0,0,0
First-class,63,116,13762,6147,260,8/68,10/160,23.64,2.67,52.9,16,17,1
List A,134,,6518,5173,179,5/32,5/32,28.89,4.76,36.4,4,2,0
Twenty20,162,162,3423,4235,130,3/18,3/18,32.57,7.42,26.3,0,0,0
