,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
Tests,2,3,1,47,33*,23.50,108,43.51,0,0,6,0,0,0
ODIs,54,41,15,485,71*,18.65,680,71.32,0,1,42,6,13,0
T20Is,12,4,3,9,6*,9.00,13,69.23,0,0,0,0,3,0
First-class,128,191,39,5186,140,34.11,,,6,27,,,60,0
List A,190,147,52,2879,88,30.30,3415,84.30,0,13,,,57,0
Twenty20,156,110,46,1267,51*,19.79,1142,110.94,0,2,102,21,59,0
,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
Tests,2,4,264,162,3,2/72,2/119,54.00,3.68,88.0,0,0,0
ODIs,54,51,2403,2102,77,4/19,4/19,27.29,5.24,31.2,5,0,0
T20Is,12,12,263,332,17,5/19,5/19,19.52,7.57,15.4,0,1,0
First-class,128,,20598,10543,380,8/38,,27.74,3.07,54.2,17,14,1
List A,190,,7827,6662,243,5/38,5/38,27.41,5.10,32.2,12,2,0
Twenty20,156,153,3027,3996,140,5/19,5/19,28.54,7.92,21.6,2,1,0
