,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
ODIs,2,1,1,0,0*,-,0,-,0,0,0,0,1,0
First-class,68,81,22,483,30*,8.18,999,48.34,0,0,61,2,19,0
List A,48,19,8,82,13*,7.45,131,62.59,0,0,9,1,8,0
Twenty20,56,16,9,34,7,4.85,62,54.83,0,0,1,0,8,0


,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
ODIs,2,2,102,77,3,2/41,2/41,25.66,4.52,34.0,0,0,0
First-class,68,117,11798,6774,272,8/85,13/120,24.90,3.44,43.3,11,18,5
List A,48,47,1993,1681,53,4/51,4/51,31.71,5.06,37.6,1,0,0
Twenty20,56,56,1195,1435,57,4/10,4/10,25.17,7.20,20.9,2,0,0


