,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
Tests,6,4,2,16,10,8.00,52,30.76,0,0,3,0,2,0
ODIs,72,21,10,73,12,6.63,124,58.87,0,0,8,0,11,0
T20Is,9,3,2,4,2*,4.00,8,50.00,0,0,0,0,1,0
First-class,104,129,44,1219,56,14.34,,,0,1,,,31,0
List A,233,92,41,444,33*,8.70,,,0,0,,,38,0
Twenty20,110,21,13,82,14*,10.25,96,85.41,0,0,6,2,22,0
,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
Tests,6,10,999,593,16,5/46,5/96,37.06,3.56,62.4,0,1,0
ODIs,72,71,3489,2962,100,5/39,5/39,29.62,5.09,34.8,1,2,0
T20Is,9,9,198,241,17,4/19,4/19,14.17,7.30,11.6,1,0,0
First-class,104,,19533,9643,334,6/48,,28.87,2.96,58.4,,9,1
List A,233,,11043,8556,359,5/7,5/7,23.83,4.64,30.7,11,8,0
Twenty20,110,109,2332,2962,138,5/16,5/16,21.46,7.62,16.8,4,1,0
