,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
T20Is,1,-,-,-,-,-,-,-,-,-,-,-,0,0
First-class,45,49,21,320,50,11.42,752,42.55,0,1,40,2,12,0
List A,33,15,8,79,38*,11.28,107,73.83,0,0,3,2,10,0
Twenty20,59,16,12,58,14*,14.50,50,116.00,0,0,8,0,20,0


,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
T20Is,1,1,22,44,1,1/44,1/44,44.00,12.00,22.0,0,0,0
First-class,45,83,8467,3752,149,5/49,8/61,25.18,2.65,56.8,8,1,0
List A,33,33,1603,1201,51,4/41,4/41,23.54,4.49,31.4,2,0,0
Twenty20,59,58,1211,1576,72,4/14,4/14,21.88,7.80,16.8,3,0,0


