,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
Tests,38,55,10,1510,124,33.55,2733,55.25,4,6,163,11,15,0
ODIs,102,58,18,658,65,16.45,760,86.57,0,1,59,5,30,0
T20Is,45,10,6,112,31*,28.00,108,103.70,0,0,13,1,8,0
First-class,73,100,22,2680,124,34.35,4805,55.77,6,13,340,12,30,0
List A,151,89,25,1176,79,18.37,1487,79.08,0,3,96,11,48,0
Twenty20,195,62,28,474,46,13.94,434,109.21,0,0,45,9,43,0
,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
Tests,38,70,10642,5204,207,7/66,12/85,25.14,2.93,51.4,7,19,5
ODIs,102,101,5571,4507,142,4/25,4/25,31.73,4.85,39.2,1,0,0
T20Is,45,45,1002,1154,52,4/8,4/8,22.19,6.91,19.2,2,0,0
First-class,73,127,19136,8973,341,7/66,12/85,26.31,2.81,56.1,8,30,8
List A,151,150,8199,6273,206,4/25,4/25,30.45,4.59,39.8,1,0,0
Twenty20,195,192,4150,4663,200,4/8,4/8,23.31,6.74,20.7,4,0,0
