,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
Tests,18,33,2,1269,201,40.93,2299,55.19,3,6,146,6,12,0
ODIs,48,42,1,1362,107,33.21,1429,95.31,3,6,152,38,15,0
T20Is,22,21,1,457,62,22.85,358,127.65,0,3,47,18,7,0
First-class,120,196,16,7925,236,44.02,,,22,36,,,111,0
List A,159,147,9,4965,136,35.97,4956,100.18,10,30,,,55,0
Twenty20,130,126,8,3111,107*,26.36,2107,147.65,1,22,341,136,40,0
,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
Tests,18,15,492,280,5,2/7,2/15,56.00,3.41,98.4,0,0,0
ODIs,48,19,407,412,12,3/29,3/29,34.33,6.07,33.9,0,0,0
T20Is,22,5,60,68,2,1/2,1/2,34.00,6.80,30.0,0,0,0
First-class,120,,8876,4445,152,6/47,,29.24,3.00,58.3,2,7,2
List A,159,,1829,1750,49,4/39,4/39,35.71,5.74,37.3,1,0,0
Twenty20,130,56,915,1200,33,5/27,5/27,36.36,7.86,27.7,0,1,0
