,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
T20Is,1,-,-,-,-,-,-,-,-,-,-,-,0,0
First-class,164,228,49,4130,119*,23.07,,,2,14,,,43,0
List A,169,84,41,727,49*,16.90,,,0,0,,,35,0
Twenty20,225,69,35,410,30*,12.05,384,106.77,0,0,40,7,67,0


,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
T20Is,1,1,24,25,3,3/25,3/25,8.33,6.25,8.0,0,0,0
First-class,164,,29790,14412,547,7/54,,26.34,2.90,54.4,,25,2
List A,169,,7195,6274,219,4/18,4/18,28.64,5.23,32.8,7,0,0
Twenty20,225,214,4558,5737,263,5/24,5/24,21.81,7.55,17.3,4,1,0


