,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
Tests,4,8,0,287,92,35.87,666,43.09,0,2,35,0,16,1
ODIs,26,26,1,737,111,29.48,1070,68.87,1,5,86,5,35,4
T20Is,5,3,0,22,21,7.33,18,122.22,0,0,2,1,4,0
First-class,86,149,17,3819,215,28.93,8604,44.38,1,24,426,10,229,11
List A,116,114,13,3586,134,35.50,5013,71.53,8,16,321,31,152,19
Twenty20,63,58,2,1341,87*,23.94,1081,124.05,0,8,130,37,39,12
,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
Tests,4,-,-,-,-,-,-,-,-,-,-,-,-
ODIs,26,-,-,-,-,-,-,-,-,-,-,-,-
T20Is,5,-,-,-,-,-,-,-,-,-,-,-,-
First-class,86,3,36,23,0,-,-,-,3.83,-,0,0,0
List A,116,-,-,-,-,-,-,-,-,-,-,-,-
Twenty20,63,-,-,-,-,-,-,-,-,-,-,-,-
