,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
Tests,54,100,4,4669,253,48.63,6042,77.27,16,21,559,45,39,0
ODIs,83,81,3,3101,178,39.75,3336,92.95,8,16,320,52,34,0
T20Is,63,63,3,1686,90*,28.10,1208,139.56,0,12,162,74,33,0
First-class,76,135,6,6489,253,50.30,8417,77.09,22,28,796,64,52,0
List A,128,126,5,4852,197,40.09,5047,96.13,13,21,493,109,52,0
Twenty20,222,221,22,6921,135*,34.77,4819,143.61,5,54,692,288,99,0
,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
Tests,54,18,336,264,4,2/45,2/45,66.00,4.71,84.0,0,0,0
ODIs,83,1,6,8,0,-,-,-,8.00,-,0,0,0
T20Is,63,-,-,-,-,-,-,-,-,-,-,-,-
First-class,76,32,583,443,6,2/45,2/45,73.83,4.55,97.1,0,0,0
List A,128,8,144,158,4,1/11,1/11,39.50,6.58,36.0,0,0,0
Twenty20,222,1,6,13,0,-,-,-,13.00,-,0,0,0
