,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
First-class,38,62,6,2158,186,38.53,3938,54.79,4,13,302,4,28,0
List A,38,38,0,1147,148,30.18,1512,75.85,2,7,136,7,12,0
Twenty20,39,38,1,796,96,21.51,691,115.19,0,3,85,18,17,2



,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
First-class,38,2,12,3,0,-,-,-,1.50,-,0,0,0
List A,38,-,-,-,-,-,-,-,-,-,-,-,-
Twenty20,39,-,-,-,-,-,-,-,-,-,-,-,-



