,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
ODIs,3,3,0,165,106,55.00,203,81.28,1,0,12,3,1,0
T20Is,27,27,1,552,63,21.23,413,133.65,0,3,64,21,8,0
First-class,202,343,18,11151,221*,34.31,,,20,58,,,116,0
List A,210,203,11,6312,184,32.87,7274,86.77,7,43,,,70,0
Twenty20,214,212,12,4900,124*,24.50,3542,138.33,1,26,588,175,68,0

,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
ODIs,3,-,-,-,-,-,-,-,-,-,-,-,-
T20Is,27,-,-,-,-,-,-,-,-,-,-,-,-
First-class,202,,330,255,6,2/10,,42.50,4.63,55.0,0,0,0
List A,210,,12,28,0,-,-,-,14.00,-,0,0,0
Twenty20,214,3,36,65,3,3/32,3/32,21.66,10.83,12.0,0,0,0

