,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
Tests,1,2,0,56,35,28.00,117,47.86,0,0,7,0,4,1
ODIs,1,1,0,1,1,1.00,7,14.28,0,0,0,0,0,1
T20Is,2,2,0,12,10,6.00,27,44.44,0,0,2,0,0,0
First-class,126,216,15,8588,219*,42.72,,,20,49,,,368,50
List A,115,112,6,3476,167,32.79,,,7,19,,,135,38
Twenty20,141,130,19,2276,94*,20.50,1911,119.09,0,10,202,115,92,20
,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
Tests,1,-,-,-,-,-,-,-,-,-,-,-,-
ODIs,1,-,-,-,-,-,-,-,-,-,-,-,-
T20Is,2,-,-,-,-,-,-,-,-,-,-,-,-
First-class,126,-,-,-,-,-,-,-,-,-,-,-,-
List A,115,-,-,-,-,-,-,-,-,-,-,-,-
Twenty20,141,-,-,-,-,-,-,-,-,-,-,-,-
