,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
ODIs,13,7,3,39,12,9.75,41,95.12,0,0,3,2,3,0
T20Is,21,12,5,125,48,17.85,102,122.54,0,0,5,7,11,0
First-class,57,92,14,2696,205*,34.56,3938,68.46,4,18,324,26,42,0
List A,142,114,36,1902,93,24.38,1913,99.42,0,7,149,56,50,0
Twenty20,155,114,29,1726,89*,20.30,1346,128.23,0,8,150,70,60,0

,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
ODIs,13,13,705,561,17,3/27,3/27,33.00,4.77,41.4,0,0,0
T20Is,21,20,408,466,26,2/3,2/3,17.92,6.85,15.6,0,0,0
First-class,57,95,7396,3766,100,4/45,8/104,37.66,3.05,73.9,4,0,0
List A,142,133,6242,4944,191,5/26,5/26,25.88,4.75,32.6,9,4,0
Twenty20,155,149,2934,3454,142,3/16,3/16,24.32,7.06,20.6,0,0,0

