,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
First-class,44,67,10,757,62,13.28,2464,30.72,0,3,,,24,0
List A,16,14,5,139,26,15.44,206,67.47,0,0,7,1,6,0
Twenty20,16,8,1,54,22,7.71,52,103.84,0,0,8,1,3,0



,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
First-class,44,,7405,3904,94,6/93,,41.53,3.16,78.7,3,1,0
List A,16,16,706,525,15,3/28,3/28,35.00,4.46,47.0,0,0,0
Twenty20,16,14,254,287,8,2/15,2/15,35.87,6.77,31.7,0,0,0



