,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
Tests,3,5,2,20,8,6.66,46,43.47,0,0,4,0,1,0
ODIs,35,7,5,25,11,12.50,29,86.20,0,0,3,1,8,0
T20Is,21,6,2,11,6,2.75,15,73.33,0,0,0,1,3,0
First-class,50,70,29,509,68,12.41,991,51.36,0,2,,,15,0
List A,101,38,20,110,22*,6.11,179,61.45,0,0,,,23,0
Twenty20,167,53,25,163,26,5.82,201,81.09,0,0,8,7,24,0
,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
Tests,3,6,414,302,5,3/97,3/121,60.40,4.37,82.8,0,0,0
ODIs,35,34,1688,1461,62,4/39,4/39,23.56,5.19,27.2,2,0,0
T20Is,21,21,478,589,28,3/13,3/13,21.03,7.39,17.0,0,0,0
First-class,50,,9263,5661,198,7/29,,28.59,3.66,46.7,17,7,1
List A,101,,5063,4340,182,8/43,8/43,23.84,5.14,27.8,6,3,0
Twenty20,167,163,3600,4737,214,5/32,5/32,22.13,7.89,16.8,3,1,0
