,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
First-class,20,25,4,214,41,10.19,503,42.54,0,0,30,2,10,0
List A,14,10,0,51,21,5.10,101,50.49,0,0,4,1,6,0
Twenty20,30,8,2,13,5,2.16,24,54.16,0,0,2,0,3,0



,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
First-class,20,,3625,1506,52,7/31,11/62,28.96,2.49,69.7,3,1,1
List A,14,13,664,568,15,3/25,3/25,37.86,5.13,44.2,0,0,0
Twenty20,30,30,628,805,34,4/19,4/19,23.67,7.69,18.4,1,0,0



