,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
Tests,7,12,0,359,70,29.91,500,71.80,0,2,48,1,15,7
ODIs,63,61,3,1589,135,27.39,1757,90.43,3,8,163,39,25,2
T20Is,25,25,0,635,84,25.40,487,130.39,0,5,66,23,7,2
First-class,53,83,5,3784,336,48.51,4461,84.82,11,13,401,98,94,22
List A,129,124,10,3609,155,31.65,3933,91.76,6,22,356,85,75,24
Twenty20,74,71,4,1391,84,20.76,1102,126.22,0,10,126,61,26,15
,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
Tests,7,-,-,-,-,-,-,-,-,-,-,-,-
ODIs,63,-,-,-,-,-,-,-,-,-,-,-,-
T20Is,25,-,-,-,-,-,-,-,-,-,-,-,-
First-class,53,-,-,-,-,-,-,-,-,-,-,-,-
List A,129,-,-,-,-,-,-,-,-,-,-,-,-
Twenty20,74,-,-,-,-,-,-,-,-,-,-,-,-
