,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
First-class,11,16,2,149,35,10.64,336,44.34,0,0,20,1,6,0
List A,3,1,1,0,0*,-,0,-,0,0,0,0,2,0
Twenty20,1,-,-,-,-,-,-,-,-,-,-,-,0,0



,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
First-class,11,21,2502,1294,43,6/139,7/127,30.09,3.10,58.1,3,2,0
List A,3,3,102,118,1,1/36,1/36,118.00,6.94,102.0,0,0,0
Twenty20,1,1,24,34,1,1/34,1/34,34.00,8.50,24.0,0,0,0



