,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
ODIs,4,1,0,5,5,5.00,5,100.00,0,0,0,0,4,0
T20Is,9,3,3,32,31*,-,21,152.38,0,0,3,1,2,0
First-class,54,76,12,783,66,12.23,1712,45.73,0,2,82,11,16,0
List A,97,57,25,595,53,18.59,572,104.02,0,1,53,11,29,0
Twenty20,120,49,25,228,31*,9.50,212,107.54,0,0,13,8,34,0

,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
ODIs,4,4,194,173,12,5/44,5/44,14.41,5.35,16.1,0,1,0
T20Is,9,9,194,261,12,4/27,4/27,21.75,8.07,16.1,1,0,0
First-class,54,95,9149,4567,169,7/46,9/59,27.02,2.99,54.1,6,7,0
List A,97,93,4360,3764,162,5/44,5/44,23.23,5.17,26.9,10,1,0
Twenty20,120,119,2585,3106,135,4/27,4/27,23.00,7.20,19.1,3,0,0

