,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
Tests,44,81,11,4099,215,58.55,7170,57.16,15,17,449,30,53,0
ODIs,85,71,9,2623,149,42.30,3001,87.40,6,14,222,24,50,0
T20Is,30,25,5,431,90,21.55,352,122.44,0,2,34,11,18,0
First-class,91,159,21,7718,215,55.92,13292,58.06,26,36,897,70,118,0
List A,131,115,20,4418,149,46.50,5020,88.00,8,27,361,63,79,0
Twenty20,140,121,29,2652,101,28.82,2105,125.98,1,8,227,61,80,0
,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
Tests,44,38,1206,869,16,3/18,4/83,54.31,4.32,75.3,0,0,0
ODIs,85,36,1046,931,27,3/16,3/16,34.48,5.34,38.7,0,0,0
T20Is,30,17,291,377,17,3/20,3/20,22.17,7.77,17.1,0,0,0
First-class,91,98,4829,3401,63,7/64,8/169,53.98,4.22,76.6,2,1,0
List A,131,64,1988,1784,46,3/16,3/16,38.78,5.38,43.2,0,0,0
Twenty20,140,48,785,992,51,4/13,4/13,19.45,7.58,15.3,2,0,0
