,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
Twenty20,10,3,2,13,12*,13.00,11,118.18,0,0,0,1,2,0





,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
Twenty20,10,10,204,287,11,2/14,2/14,26.09,8.44,18.5,0,0,0





