,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
First-class,48,65,21,588,35*,13.36,1131,51.98,0,0,71,19,24,0
List A,39,25,6,143,18,7.52,220,65.00,0,0,11,6,13,0
Twenty20,44,18,10,70,16,8.75,86,81.39,0,0,4,3,11,0



,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
First-class,48,85,10504,4681,185,6/49,9/160,25.30,2.67,56.7,9,14,0
List A,39,39,1888,1517,64,6/19,6/19,23.70,4.82,29.5,2,2,0
Twenty20,44,43,878,1191,42,3/12,3/12,28.35,8.13,20.9,0,0,0



