,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
List A,9,9,1,342,78,42.75,387,88.37,0,3,19,13,5,1
Twenty20,18,17,1,400,69,25.00,324,123.45,0,3,27,18,11,0




,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
List A,9,-,-,-,-,-,-,-,-,-,-,-,-
Twenty20,18,-,-,-,-,-,-,-,-,-,-,-,-




