,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
Tests,7,9,0,59,16,6.55,245,24.08,0,0,7,1,3,0
ODIs,26,12,4,76,23,9.50,125,60.80,0,0,6,0,7,0
T20Is,21,6,4,23,9*,11.50,20,115.00,0,0,2,0,7,0
First-class,67,94,17,1308,80,16.98,3029,43.18,0,4,178,8,15,0
List A,86,40,17,391,45*,17.00,440,88.86,0,0,35,7,24,0
Twenty20,91,30,20,130,16*,13.00,120,108.33,0,0,7,4,25,0
,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
Tests,7,13,1243,537,21,7/29,9/68,25.57,2.59,59.1,0,2,0
ODIs,26,25,1195,963,28,4/21,4/21,34.39,4.83,42.6,1,0,0
T20Is,21,21,436,579,26,3/20,3/20,22.26,7.96,16.7,0,0,0
First-class,67,118,11980,5470,241,8/45,12/96,22.69,2.73,49.7,11,15,2
List A,86,80,3795,3239,108,4/21,4/21,29.99,5.12,35.1,5,0,0
Twenty20,91,89,1905,2520,87,5/14,5/14,28.96,7.93,21.8,0,1,0
