,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
ODIs,25,15,6,91,17*,10.11,95,95.78,0,0,4,5,12,0
T20Is,7,5,2,62,20*,20.66,50,124.00,0,0,2,3,4,0
First-class,18,24,5,918,88,48.31,1400,65.57,0,9,120,11,12,0
List A,74,54,15,1006,93,25.79,1052,95.62,0,4,92,21,33,0
Twenty20,70,48,15,615,43*,18.63,464,132.54,0,0,43,28,23,0

,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
ODIs,25,22,1187,871,31,3/39,3/39,28.09,4.40,38.2,0,0,0
T20Is,7,7,162,161,7,3/17,3/17,23.00,5.96,23.1,0,0,0
First-class,18,33,4419,1844,72,6/55,9/92,25.61,2.50,61.3,4,4,0
List A,74,69,3776,2670,97,6/43,6/43,27.52,4.24,38.9,2,1,0
Twenty20,70,70,1522,1752,69,4/21,4/21,25.39,6.90,22.0,1,0,0

