,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
Tests,23,39,1,1464,187,38.52,2442,59.95,4,3,192,5,18,0
ODIs,74,73,3,3078,137,43.97,3410,90.26,9,17,363,38,34,0
T20Is,22,22,2,416,60,20.80,367,113.35,0,2,49,12,5,0
First-class,107,176,10,7362,224,44.34,,,21,27,,,106,0
List A,179,177,16,7381,248,45.84,,,20,39,,,89,0
Twenty20,160,159,19,4299,95*,30.70,3601,119.38,0,32,488,89,61,0
,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
Tests,23,5,54,18,0,-,-,-,2.00,-,0,0,0
ODIs,74,-,-,-,-,-,-,-,-,-,-,-,-
T20Is,22,-,-,-,-,-,-,-,-,-,-,-,-
First-class,107,,298,142,3,2/30,2/30,47.33,2.85,99.3,0,0,0
List A,179,,272,249,9,2/22,2/22,27.66,5.49,30.2,0,0,0
Twenty20,160,6,48,66,4,1/7,1/7,16.50,8.25,12.0,0,0,0
