CB Keegan,7.36,31.1,2
CB Mpofu,7.96125,18.925,0
CC Alexander,8.2,0,5
CC Benham,0,0,5
CC Charlery,0,0,8
CC Lewis,14.5,0,1
CC Young,9.33,18,1
CD Barnwell,7.75,18.3875,1
CD Cannonier,2,6,2
CD Collymore,11.48,47,5
CD Crowe,0,0,8
CD Cumming,6.266,3.6,1
CD de Lange,6.871666667,18.63333333,6
CD Fletcher,0,0,1
CD Hartley,0,0,8
CD Hopkinson,0,0,1
CD Kumarasinghe,0,0,1
CD McMillan,7.85,28,7
CD Nash,6.858888889,23.56666667,7
CD Roberts,8.66,0,8
CD Wallace,0,0,1
CD Whelan,8.223333333,16.9,8
CD Wright,0,0,1
CDJ Dent,10.52666667,10.83333333,8
CE McConchie,8.276666667,7,8
CE Shreck,8.31,19.45,1
CEW Silverwood,6.9,66,5
CF Hughes,6.99625,16.3625,1
CF Jackson,0,0,1
CF Schoeman,0,0,7
CF Snyman,7.44,24.5,0
CFK van Wyk,0,0,1
CG Bosch,7.165,34.5,1
CG Burnett,4.5,8,5
CG Greenidge,11.83,0,1
CG Khurana,6.01,22.5,1
CG Taylor,4.7075,4.5,1
CG Wijesinghe,0,0,5
CG Williams,6.31,19.41666667,5
CH Gayle,7.728888889,24.58888889,6
CH Morris,7.39,18.25,7
CH Raubenheimer,6.943333333,20,2
Chetan Sharma,0,0,1
CI Akello,8.18,66,2
CJ Adams,0,0,5
CJ Alexander,7.2425,35.9125,1
CJ Anderson,5.29875,14,8
CJ August,7.576666667,30.5,1
CJ Bodenstein,6.43,18.3,0
CJ Borgas,5.571428571,0,1
CJ Botma,0,0,1
CJ Bowes,1.5825,4.5,1
CJ Boyce,8.014,15.52,1
CJ Chibhabha,8.8675,22.0375,4
CJ Dala,9.518,12.5,2
CJ Duval,7.33,12,1
CJ Ferguson,0,0,1
CJ Gandhi,0,0,1
CJ Gannon,8.844,18.86,1
CJ Green,6.3,27.85,2
CJ Haggett,9.956666667,17,7
CJ Jordan,9.634285714,40.71428571,9
CJ Liddle,9.54,18.04285714,2
CJ Marrow,0,0,6
CJ McKay,8.554444444,20.74444444,7
CJ Merchant,0,0,8
CJ Nevin,0,0,7
CJ Russell,10.66666667,15.76666667,2
CJ Simmons,3.1125,4,2
CJ Taylor,9.5,0,2
CJA Amini,7.18,16,5
CJC Wright,9.0775,23.2625,9
CJD de Villiers,6.834,18.04,7
CJK Hodge,6.5,12,5
CJL Rogers,0,0,8
CJM Sabburg,2.5,0,7
CJO Smith,0,0,8
CK Akshay,7.285,17.1,9
CK Chundawat,6.01,15.05,0
CK Coventry,0,0,5
CK Kapugedera,5.686666667,2.622222222,0
CK Kruger,0,0,2
CK Langeveldt,7.651428571,17.67142857,7
CK Paul,6.785,14.25,2
CKB Kulasekara,7.76,17.1125,5
CL Cairns,0,0,5
CL Herring,0,0,1
CL le Roux,0,0,1
CL Rogers,0,0,1
CL Simon,6,36,1
CL White,7.048888889,13.46666667,1
CM Durham,0,0,8
CM Gautam,0,0,1
CM Kirsten,6.68,30.5,0
CM Smith,10.5,0,5
CM Spearman,0,0,7
CM Tejas,0,0,7
CM Willoughby,9.9325,16.2,1
CM Wright,20,6,8
CMKK Wijerathne,9.33,0,7
CMKK Wijeratne,7.58,24,5
CMW Read,0,0,8
CN Ackermann,7.64,20.5,1
CN Kent,7.5,0,2
CN Miles,8.97,8.033333333,2
CO Obuya,5.33,12.04285714,3
CP Ashling,10.72,22,1
CP Murtagh,0,0,1
CP Savage,7.36,4,4
CP Schofield,8.34,24.5,5
CP Simpson,6.094,10.74,1
CP Tremain,7.53,22.86,8
CP Weerasinghe,6.25,24,1
CP Wood,8.325,19.9,0
CR Amini,7.09,22.5,1
CR Brathwaite,6.686666667,22.75,0
CR Dolley,7.9,8.875,1
CR Ervine,0,0,1
CR Foggo,0,0,0
CR Jones,0,0,1
CR Pathak,0,0,3
CR Pedersen,0,0,1
CR Swan,4,24,5
CR Taylor,0,0,1
CR Woakes,8.351111111,24.54444444,8
Craig Cachopa,0,0,8
CRD Fernando,7.76875,19.425,1
CRM Douglas,0,0,1
CS Baugh,0,0,7
CS Delport,6.701428571,20.01428571,7
CS Fernando,0,0,0
CS Jani,6.386666667,23.56666667,8
CS MacLeod,5.187142857,3.857142857,9
CS Martin,7.504,26.96,8
CS Sandri,6.62,18.1,7
CS Smithen,0,0,8
CT Bancroft,0,0,2
CT Gaja,6.29,21,5
CT Mutombodzi,9.188333333,20.55,0
CT Perren,0,0,5
CT Telesford,0,0,1
CT Tremlett,7.458571429,16.54285714,0
CU Jayasinghe,7.548,27.04,3
CU Saunders,8,0,5
CV Milind,7.503333333,12.63333333,2
CV Stephen,5.735,12.8,0
CW Coombe,8.6325,29.75,1
CW Emmanuel,4.66,6,8
CW Henderson,6.836,30.78,1
CW Perchard,7.25,72,9
CW Vidanapathirana,7.475714286,29,1
CW Walwyn,0,0,8
CWJ Fortune,10.01666667,12,1
CZ Harris,5.93,34.26666667,8
D Bennie,0,0,1
D Bishoo,6.778333333,14.25,1
D Botha,6.896666667,6.466666667,1
D Brand,17,6,4
D Bruwer,7.66,0,1
D Chakrabarty,0,0,1
D Chauhan,8,0,1
D Cleaver,0,0,7
D Daesrath,7.75,0,8
D Dasgupta,0,0,9
D de Koker,8.535,10.5,7
D du Preez,7.098888889,21.3,1
D Elgar,6.87875,25.0625,0
D Evans,10.2,0,1
D Fernando,13.09,11,0
D Ganga,0,0,1
D Gangoda,0,0,1
D Gough,7.11,25.5,7
D Gunaratne,8.415,16.5,1
D Hettiarachchi,7.32,6,2
D Hewitt,0,0,9
D Israni,0,0,0
D Kalyankrishna,9.583333333,14,2
D Klein,6.25,7.3,9
D Lochab,0,0,8
D Mahajan,4.626666667,8.5,8
D Matthews,0,0,5
D Mazhawidza,0,0,0
D Mohammed,6.318333333,20.63333333,1
D Muhumuza,6.715,21.2,2
D Murphy,0,0,7
D Naren Reddy,3.61,12,1
D Olivier,7.04,21.36,7
D Paterson,6.4475,19.4,2
D Potgieter,3.415,9,1
D Pretorius,7.866666667,19.71666667,2
D Ramdin,0,0,9
D Salunkhe,9.75,48,1
D Sandaruwan,14.66,0,1
D Singh,0,0,3
D Siva Kumar,7.023333333,37.83333333,5
D Smit,5.382222222,12.88888889,8
D Stanley,7.92,3.85,8
D Swaroop Kumar,8.71,30.5,0
D Tabby,7,16.8,9
D van Schoor,7.25,0,8
D Weeraratne,0,0,8
D Wickramanayaka,5,0,1
D Wiese,7.821111111,15.73333333,7
DA Burton,6.283333333,9,1
DA Cosker,7.424444444,26.23333333,8
DA Cruickshank,0,0,1
DA Griffiths,8.716,21.46,9
DA Hendricks,0,0,1
DA Jadeja,6.666666667,23.03333333,1
DA Marage,7.33,0,1
DA Marillier,5.71,21,1
DA Matthews,0,0,9
DA Miller,1.29125,0,1
DA Payne,10.07285714,11.01428571,8
DA Ranatunga,0,0,1
DA Rankin,0,0,8
DA Tuit,0,0,8
DA Warner,1.444444444,0,1
DA Weston,5.25,16,1
DA Williams,0,0,8
DAJ Bracewell,8.015,16.26666667,1
Daljeet Singh,7.065,15,1
Danial Ahmed,6.31,9.6,7
Danish Aziz,10.25,0,8
Danish Kaneria,7.116,14.48,2
Daniyal Ahsan,0,0,8
Darya Khan,0,0,8
DAS Gunaratne,7.49,8.933333333,8
Dawlat Ahmadzai,11.5,12,2
Dawlat Zadran,7.482,18.4,2
DAYL Samarasinghe,8.57,21,0
DB Childs,6.88,37,1
DB Das,0,0,3
DB Hector,0,0,1
DB Prasanth,7.7925,16.5,3
DB Ravi Teja,4.53125,12,8
DBL Powell,7.92,13.2,7
DC Auguiste,0,0,9
DC Bandy,4.4,11.25,5
DC de Boorder,0,0,1
DC Stovell,6.77,22.1,1
DC Thomas,1.857142857,3.428571429,8
DC Udugamasuriya,0,0,1
DD Carolus,9.426666667,4.6,9
DD Ebrahim,5,0,2
DD Gaonkar,5.165,13.5,1
DD Hada,0,0,1
DD Masters,7.315555556,33.9,5
DD Prince,0,0,1
DD Sweeney,7,0,8
DD Vijithakumara,0,0,9
DDG Baartman,9.5,0,1
DDM Rajakaruna,0,0,2
DE Bernard,5.975714286,18.32857143,3
DE Bollinger,7.835555556,21.94444444,8
DE Johnson,7.705,12.7,9
Deepak Rai,7.2,30,8
Deepak Sharma,5.665,0,1
Delwar Hossain,6.87,10.6,1
Dewan Sabbir,9.28,11.4,2
DF Haasbroek,9.62,48,1
DF Watts,0,0,1
DG Bedingham,0,0,7
DG Brownlie,0,0,9
DG Cork,7.1525,20.2,1
DG Crowley,6.295,24.25,1
DG Weakley,9.5,0,2
DG Wright,8.155,18.825,5
DGR Dhammika,6.4,19.2,9
DH Dahanayake,3,9,9
DH Jayasinghe,3.5,12,2
DH Sandagirigoda,0,0,4
DH Yagnik,0,0,8
DHA Isanka,6.733333333,14.6,1
DHAP Tharanga,6.405,37.25,8
Dhiman Ghosh,0,0,8
Dhiraj Singh,5.75,12,1
Dhruv Singh,6.3,32,1
DI Allan,7.22,24.16666667,2
DI Stevens,7.788888889,20.16666667,5
Digvijay Singh,0,0,1
DJ Anderson,0,0,5
DJ Balcombe,7.46,9,2
DJ Bell-Drummond,0,0,2
DJ Birch,0,0,0
DJ Bowden,8.816666667,38.66666667,7
DJ Bravo,8.04,19.03333333,1
DJ Broom,0,0,2
DJ Browne,19,0,1
DJ Cullen,7.85,51.8,0
DJ Grobbelaar,8.165,33.1,5
DJ Harris,5.588571429,13.28571429,1
DJ Hooda,7.5275,30,8
DJ Hussey,6.937777778,17.22222222,7
DJ Jacobs,0,0,1
DJ Malan,6.851111111,9.577777778,8
DJ Marsh,8.19,9.75,2
DJ McLauchlan,8.65,24,1
DJ Mitchell,1.5,4.5,1
DJ Muthuswami,7.52,23.675,1
DJ Pagon,0,0,0
DJ Pattinson,7.733333333,17.4,8
DJ Pipe,0,0,5
DJ Redfern,3.7,4.125,1
DJ Reekers,0,0,4
DJ Thornely,6.02,27.25,8
DJ van Wyk,0,0,0
DJ Vilas,0,0,8
DJ Wainwright,7.98625,25.875,0
DJ Watson,0,0,9
DJ White,0.791666667,2.4,2
DJ Willey,7.565,18.2875,2
DJ Worrall,9.015,24.6,5
DJG Sales,0,0,5
DJG Sammy,7.188888889,21.35555556,1
DK Arinaitwe,6.303333333,29.53333333,2
DK Butler,7.11,0,1
DK Mathias,7.18,22,1
DK Ranaweera,0,0,7
DK Waghmare,2.666666667,0,6
DKC Bunn,3.31,9.6,1
DKH Mitchell,7.742222222,23.07777778,8
DKRC Jayatissa,7.25,31.2,1
DL Brangman,7.66,21,1
DL Brown,8.196666667,18.43333333,0
DL Campbell,0,0,7
DL Chahar,8.14,18.6,0
DL Hemp,0,0,1
DL Lloyd,3.666666667,2.666666667,7
DL Maddy,9.338,12.44,2
DL Makalima,0,0,1
DL Mantri,0,0,1
DL Morgan,4,0,9
DL Piedt,5.974,38.56,2
DL Vettori,6.4225,29.525,1
DLR Smith,0,0,8
DLS van Bunge,4,4.5,8
DM Benkenstein,7.622,12.24,7
DM Bess,7.75,24,8
DM Bravo,0,0,2
DM Chauhan,5,6,1
DM de Silva,4.686,14.2,2
DM Dupavillon,8.465,16.9,1
DM George,8.6,30,1
DM Gondaria,0,0,9
DM Gunathilake,0,0,1
DM Hadiyal,0,0,1
DM Hodgson,0,0,1
DM Housego,0,0,9
DM Mistry,0,0,1
DM Nakrani,9.37,0,4
DM Payne,0,0,5
DM Richards,0,0,9
DM Sarathchandra,0,0,1
DMAD Karunaratne,4.25,24,8
DMGS Dissanayake,6.396666667,31.16666667,5
DMS Sincuba,0,0,4
DN Hakaraia,0,0,8
DN Hunukumbura,0,0,8
DN Pathirana,3.833333333,0,7
DN Porter,9,9,9
DNA Athulathmudali,1.27,10.2,7
DNT Zoysa,8.32,24.9,8
DO Brown,10.41666667,21,0
DO Christian,0,0,8
DO Obuya,0,0,2
Dolar Mahmud,7.3375,7.75,7
DP Conway,4.796666667,10.58333333,1
DP Gohain,9.25,0,1
DP Gurusinghe,0,0,1
DP Hughes,0,0,8
DP Hyatt,2.523333333,13,5
DP Michael,0,0,1
DP Nannes,7.68375,16.0875,2
DP Salvi,0,0,8
DP Sibley,9.5,12,2
DP Vijaykumar,8.903333333,26.66666667,1
DPIN Peiris,0,0,8
DPMD Jayawardene,0.777777778,2,1
DPSK Silva,6.15,9.7,9
DR Behera,6.862857143,25.9,1
DR Bishop,6.42,8.4,4
DR Briggs,7.454285714,19.24285714,1
DR Brown,0,0,1
DR Deeb,8.1725,22.2,0
DR Flynn,2.125714286,0,1
DR Higgins,7.5,18,6
DR Martyn,0,0,1
DR Patel,0,0,7
DR Proctor,9.25,24,5
DR Salpietro,8.64,24,7
DR Shorey,0,0,9
DR Smith,8.143333333,20.8,2
DR Tuffey,7.27,22.35,1
DRF Weerasinghe,14.81,8,8
DRN de Silva,0,0,2
DRS Perera,6.39,13.2,7
DS Attri,7.5,24,1
DS Auwardt,8.83,18,8
DS Goswami,7.562,12.72,9
DS Harrison,10.23,22.66666667,5
DS Hutchinson,8.695,21.525,5
DS Jadhav,1.642857143,0,1
DS Jamatia,11,0,2
DS Kulkarni,8.072222222,21.37777778,8
DS Lane,0,0,1
DS Lehmann,0,0,5
DS Lucas,7.966,13.7,1
DS Punia,7.88,18.2,1
DS Robinson,0,0,1
DS Rosier,8.5,1.2,2
DS Smith,0,0,9
DS Weerakkody,2.386666667,6,1
DS Wesonga,9.85,21,0
DSA Bell,8.85,21,7
DSD Weerasinghe,3.64,7,8
DSF Arsakulasuriya,7,21,9
DSL Ratnayake,0,0,2
DSNFG Jayasuriya,6.978,25.26,5
DT Christian,8.298888889,26.05555556,1
DT Hewathantri,0,0,0
DT Hondo,7.625,24.3,2
DT Johnston,6.56,21.54,9
DT Kottehewa,11.28,21,5
DT Meiring,0,0,1
DT Patil,0,0,9
DT Rowe,10.5,24,1
DT Tiripano,9.086666667,14.21666667,2
DV Shilamkar,0,0,9
DW Houpapa,0,0,1
DW Lawrence,3.555,7.8,1
DW Misal,5.9925,20.8,8
DW Philmon,0,0,7
DW Steyn,6.947777778,21.95555556,2
DWAND Vitharana,0,0,2
DX Cato,9.33,0,1
DYA Davis,7.403333333,16.1,7
E Chauluka,4.416666667,8,5
E Chigumbura,9.106666667,13.81111111,1
E Gerber,6.775,7.7,1
E Katchay,7.1,20,6
E Leie,6.2675,31.875,1
E Lewis,0,0,0
E Mujaji,0,0,1
E O'Reilly,8.232,17.4,1
E Ochieng,14,0,8
E Otieno,7.513333333,25.88333333,4
E Rathnayake,0,0,8
E Schiferli,7.26,28,1
E Sebareme,6.24,29.25,5
E Steenkamp,0,0,1
EA Berridge,3.5,24,1
EA Crandon,6.993333333,29.06666667,2
EAA Eranga,0,0,1
EB Ringera,7.705,15,8
EC Joyce,0,0,6
EC Kriek,0,0,7
EC Rainsford,8.356666667,35.86666667,8
ED Charles,0,0,1
ED Ewerts,5.685,24.1,7
ED Kerkar,0,0,5
EG Barnard,8.725,30.05,1
EGC Young,6.956666667,23.73333333,5
EH Hutchinson,8.365,20,8
EH Kemm,5.443333333,16.66666667,5
Ehsan Adil,7.738,16.1,1
Ehsan Khan,6.5,24,2
Ehsan Nawaz,7.386666667,3,1
Ehsanullah,5.25,0,9
EHSN Silva,6.366666667,18.2,7
Ehtisham Sultan,19,0,1
EJ Farley,0,0,8
EJ Nuttall,7.01,19.1,8
EJ Powell,6.75,12,5
EJG Morgan,0,0,2
EJH Eckersley,0,0,0
EJM Cowan,0,0,9
EL Hawken,4.44,6.8,1
Elias Sunny,6.7425,16.8,8
EM Moore,2.6,7.5,5
EMCD Edirisinghe,7.5,18.35,1
EMDY Munaweera,8.29,20.37142857,8
Emmad Ali,8.486666667,16.16666667,1
Emon Ahmed,4.5,0,2
Enamul Haque jnr,6.8225,11.15,9
EP Gulbis,8.413333333,30.78333333,8
EP Thompson,7.17,28.76666667,2
ER Dwivedi,0,0,7
ER Links,7.61,34.33333333,2
ES Jaure,5,15,4
ES Szwarczynski,0,0,1
ET Smith,0,0,1
Ezaz Ahmed,0,0,2
F Behardien,5.294444444,3.5,5
F de Wet,8.135,21.2,0
F du Plessis,4.291111111,8.133333333,8
F Isabirye,0,0,1
F Kasteni,8.5,4,7
F Mutizwa,0,0,1
F Nsubuga,5.6,32.6,5
F Sayanvala,0,0,2
F Thomas,7,12,1
FA Klokker,0,0,1
FA Steyn,0,0,0
Fabid Ahmed,5.98,19.8,5
Fahad Babar,0,0,7
Fahad Iqbal,2,0,5
Fahad Khan,6,9.6,2
Fahad Masood,6.463333333,21.5,2
Fahad Tariq,4.33,0,8
Fahad-ul-Haq,0,0,2
Fahadullah Khan,0,0,8
Fahim Ashraf,8.49,70,1
Faisal Ahmed,0,0,9
Faisal Athar,0.5,0.571428571,1
Faisal Elahi,8.33,12,1
Faisal Hossain,11.80333333,4,1
Faisal Iqbal,0.855555556,6.666666667,1
Faisal Irfan,7.4,30,8
Faisal Mubashir,4.856666667,5.6,8
Faisal Naved,2.5825,0,4
Faisal Tahir,11.25,24,4
Faisal Yasin,3.95,10.2,1
Faiz Ahmed,2.57,7,5
Faizan Asif,0,0,1
Faizan Riaz,0,0,7
Faizullah,8.2075,21,5
Fakhar Hussain,10.25,0,4
Fakhar Zaman,4.5,6,8
Faraz Ahmed,7.287142857,16.95714286,0
Faraz Ali,0,0,2
Fareeduddin,8.5625,0.75,5
Farhad Hossain,7.865,17.5,1
Farhad Reza,8.204285714,28,1
Farhan Ahmed,6.165,13,3
Farhan Ayub,9.18,20.25,1
Farhan Iqbal,0,0,1
Farhan Khan,1.428,8.4,5
Fariduddin,6.64,5.25,1
Farman Ahmed,3.7725,11.25,8
Farrukh Shehzad,0,0,2
Fawad Ahmed,8.3175,19.5,8
Fawad Alam,7.145555556,17.31111111,0
Fawad Ali,0,0,5
Fawad Hussain,0,0,5
Fawad Khan,1.8875,5.5875,1
Fayyaz Ahmed,4.558,7.8,8
Fazal Niazai,0,0,5
Fazal Subhan,0,0,1
Fazl-e-Akbar,4.62,16,5
Fazl-e-Rabbi,5.963333333,14.6,5
Fazle Mahmud,10.5,0,1
FB Alemao,9.66,18,1
FC Plaatjies,6.591666667,8.916666667,5
FD Adams,7.804,27.98,1
FD Bhaja,10.36,6.6,1
FD Telo,0,0,8
FDM Karunaratne,0,0,8
FH Edwards,7.905714286,27.31428571,0
FJL Botha,8,0,5
FK Cowdrey,8.1775,29.125,1
FL Reifer,0,0,0
FP McAllister,0,0,9
FRJ Coleman,0,0,1
FS Crockwell,0,0,1
FV Fernando,0,0,1
FY Fazal,3.574285714,3.5,5
G Aparicio,0,0,0
G Banda,7.5,0,5
G Bhowmik,9.5,0,2
G Chabra,0,0,8
G Chapple,6.725,20.06666667,1
G Chirimuuta,0,0,0
G Clark,5.25,0,2
G Dukes,7.2975,8.25,2
G Elaizar,4.16,9,1
G Evans,0,0,1
G Foxcroft,0,0,2
G Gambhir,0,0,2
G Gnanapragasam,0,0,8
G Goudie,11.355,20.325,8
G Keedy,7.17,18.7,0
G Khera,0,0,5
G Malla,6,0,5
G Moore,7.435,17.25,1
G Oldfield,0,0,4
G Onions,6.56,26.6,1
G Praneeth Kumar,7.165,21,5
G Rahul Singh,0,0,8
G Roopnarine,0,0,1
G Rowley,0,0,8
G Shankara Rao,8.25,13.8,8
G Sharma,4.901428571,21.6,1
G Singh,6.886666667,20.73333333,8
G Snyman,8.363333333,25.38333333,8
G Upadhyaya,7.0075,19.875,5
G Vignesh,6.08,15,8
G Wijekoon,6.7875,33.65,8
GA Bhatia,0,0,8
GA Edmeades,4,6,1
GA Edwards,7.843333333,8.033333333,4
GA Hick,0,0,2
GA Jathar,7.75,0,4
GA Lamb,6.73,29.6,5
GA Manou,0,0,1
GA Rogers,8.455,5.75,2
GA Singh,0,0,5
GA Stuurman,7.11,10,0
GA Venter,0,0,1
GA Vries,7.123333333,11,1
GA West,10.33,18,8
GA Williams,0,0,8
GACR Perera,8.648,12.82,1
Gagandeep Singh,10.2,14,4
Ganesh Satish,0,0,1
GAS Perera,6.39,11.5,5
GASK Gangodawila,1.2,2.4,8
GAT Mamhiyo,11.5,3,1
Gauhar Ali,0,0,1
Gazi Salahuddin,0,0,1
GB Gaikwad,7.0825,35.2,5
GB Hogg,6.888333333,22.78333333,1
GB Poddar,5.05,9,4
GC Batticciotto,0,0,1
GC Pretorius,2.92,4.85,1
GC Smith,0,0,9
GC Stevens,8.77,10.5,9
GC Tonge,7.604285714,17.37142857,1
GC Viljoen,7.028,14.82,3
GC Wilson,0,0,1
GCM Fernando,9.25,3,2
GD Clough,6.8,60,1
GD Cross,0,0,2
GD Drummond,7.225,21.43333333,7
GD Elliott,9.102222222,21.83333333,7
GD McGrath,6.92,22.35,7
GD Pope,5.33,18,1
GD Putland,8.294444444,11.17777778,1
GDR Eranga,13,0,5
GE Kidd,8.76,26,1
GE Mathurin,6.715714286,20.42857143,8
GEF Barnett,5.5,0,8
GF Linde,6.128,21,8
GFB Scott,0,0,7
GG Robinson,0,0,1
GG Wagg,8.127142857,18.41428571,1
GG White,7.6825,17.0875,5
GH Bodi,0,0,1
GH Dockrell,6.821428571,16.8,5
GH O'Brien,3.72,13.2,1
GH Rhodes,6.14,8.4,1
GH Roderick,0,0,0
GH Vihari,6.84,19.52,1
GH Worker,6.535,11.3625,8
Ghias Salman,18,0,1
GHS Garton,7.5,9,1
Ghulam Hussain,9.75,48,1
Ghulam Mohammad,2.32,5.04,1
Ghulam Mudassar,8,18,8
Ghulam Murtaza,0,0,7
Ghulam Shabber,0,0,1
Ghulam Shabbir,16,0,2
Ghulam Yasin,8.7375,16.825,7
GI Daniel,5,3,2
GI Hume,5.958,17.56,5
GI Maiden,5.8,30,7
GJ Abrahams,0,0,1
GJ Bailey,0,0,8
GJ Batty,6.958888889,25.47777778,1
GJ Cloete,5.5,24,1
GJ Denton,8.453333333,24.83333333,1
GJ Dippenaar,9,6,9
GJ George,8.36,0,5
GJ Hopkins,0,0,1
GJ Kruis,6.1,23.7,1
GJ Maxwell,6.958571429,21.52857143,1
GJ McCarter,9.535,7.1,9
GJ Morgan,6.52,18.7,9
GJ Muchall,0,0,7
GJ Rudolph,0,0,8
GJ Snyman,0,0,1
GJ Sullivan,9.42,14,8
GJ Thompson,0,0,0
GJP Kruger,7.695,20.53333333,1
GK Amarasinghe,0,0,1
GK Berg,8.001666667,23.45,0
GK Chiranjeevi,10,0,5
GL Brophy,0,0,9
GL Cloete,0,0,0
GL van Buuren,6.47,31.26666667,4
GL Walker,15.66,0,7
GLB Lamplough,12,0,7
GM Andrew,7.4725,18.5375,1
GM Ewing,2.29,8,1
GM Hamilton,0,0,1
GM Hussain,8.703333333,22.66666667,8
GM Joseph,0,0,1
GM Lambert,10.2,7.5,1
GM Smith,8.2075,13.9125,2
GM Strydom,6.8,0,4
GM Thomson,7.202,20.8,8
GMC Mol,0,0,1
GN Addicott,4.2675,0,1
GN Nieuwoudt,4.546666667,11.5,2
GO Blair,8.75,24,0
GO Jones,0,0,1
Gohar Faiz,9.198,12.56,1
Golam Mabud,0,0,9
GP Azgaonkar,0,0,1
GP Hodnett,0,0,1
GP Lotter,0,0,4
GP Rees,4.166666667,0,2
GP Smith,0,0,4
GP Swann,6.68,19.24,5
GPNK Pathirana,2.75,4,0
GR Breese,6.785714286,21.37142857,8
GR Hay,8,0,1
GR Napier,8.094444444,19.95555556,8
GR Rabie,6.088333333,25.33333333,1
GR Todd,0,0,2
GRD Munasinghe,7.16,22.9,1
GS Ballance,0,0,1
GS Priyankara,14,0,7
GS Sandhu,8.40875,16.775,0
GSK de Silva,0,0,7
GSM Ekanayake,7.5975,18.25,8
GT Aliseni,6,0,0
GT de Silva,0,0,1
GT Griffiths,7.815,16.3,1
GT Main,10,12,2
GT Park,4.058,8.34,1
GT Taylor,0,0,1
GTG Cork,9.96,21.5,1
Gul Mohammad,0,0,8
Gulbadin Naib,9.541666667,17.5,7
Gulraiz Sadaf,0,0,9
Gurdeep Singh,0,0,9
Gurinder Singh,6.7975,19,8
Gurkeerat Singh,4.201666667,9.333333333,4
Gurvinder Singh,5.25,11.8,8
GV Sarath Babu,9.125,16,5
GVJ Koopman,7.046666667,24.66666667,0
GVS Prasad,0,0,1
GW Aldridge,9.327142857,27.02857143,2
GW Flower,8.65,19.76666667,2
GY Tomar,8.08,9,8
H Ahmed,0,0,8
H Alli,13.5,0,1
H Areni,6.26,16.1,8
H Asnora,0,0,7
H Bornmann,7.25,0,0
H Chawla,3.39,8.325,1
H Das,0,0,7
H Davids,4.77125,20.55,1
H Dogra,0,0,0
H Dumindu,4.83,0,1
H Fayaz Ahmed,0,0,2
H Gopinath,0,0,7
H Hiri,5,0,1
H Jayasundera,0,0,9
H Klaasen,0,0,4
H Masakadza,6.446666667,9.833333333,8
H Matanga,4.883333333,15.33333333,1
H Miller,0,0,1
H Osinde,7.8375,16.75,1
H Patel,8.65,32.62,8
H Ramanayake,18,6,1
H Riazuddin,7.43,25.23333333,7
H Shahid,6.8,17.1,1
H Ssenyondo,6.62,37,2
H Strauss,0,0,8
HA Ronga,0,0,1
HA Varaiya,5.742,22.6,1
HA Walsh,0,0,2
Haaris Ayaz,7.045,20.275,0
HAE Saunders,13,12,7
HAG Anthony,6.5,24,8
HAM Shah,8.63,22,1
Hamad-ul-Hasan,7.5,30,2
Hamal Wahab,6.39,45.3,1
Hamid Ali,2.11,6,2
Hamid Hassan,6.568333333,13.7,1
Hamidul Islam,0,0,8
Hammad Ali,0,0,1
Hammad Azam,7.901428571,17.91428571,1
Hammad Tariq,0,0,1
Hamza Nadeem,8.35,18,2
Hamza Paracha,3.665,0,2
Hamza Tariq,0,0,5
Hanif Malik,0,0,2
Hanif-ur-Rehman,6.2,0,9
Hannan Sarkar,0,0,2
HAPW Jayawardene,0,0,7
Harbhajan Singh,6.758888889,22.47777778,8
Hardeep Singh,1.666666667,0,8
Haris Ali,0,0,4
Haris Bilal,8.33,18,8
Haris Khan,0,0,8
Haris Sohail,1.8,2.4,2
Harmeet Singh,7.40875,20.0375,4
Haroon,4.75,0,0
Haroon Ahmed,3.455,9.8,1
Harpreet Singh,1.538571429,6,1
Hasan Ali,7.15,15.76666667,9
Hasan Mahmood,7.896,25,5
Hasan Raza,0.75,0.5625,8
Haseeb Amjad,6.8875,16.975,8
Hashmatullah Shahidi,0,0,8
Hasnain Bokhari,6,0,1
HB Kayondo,0,0,5
HB Waduge,9,0,5
HCR Shallow,0,0,9
HD Ackerman,0,0,5
HD Campbell,0,0,8
HD Rutherford,0,0,0
HDN de Silva,7.57,25.2,7
HDRL Thirimanne,0,0,1
HE van der Dussen,4.6875,8.25,1
HE Vithana,3.68,19.5,1
HF Gurney,7.67625,23.35,8
HG Henry,10.8,15,8
HG Kuhn,0,0,7
HG Kumara,9.265,0,1
HG Munsey,0,0,0
HGAM Karunaratne,10,0,1
HGJM Kulatunga,4.284,5.44,1
HGKD Dhanushka,6.84,16,8
HH Dippenaar,0,0,0
HH Gadekar,6.795,18.55,2
HH Gibbs,0,0,5
HH Kanitkar,0,0,9
HH Khadiwale,1.857142857,0,9
HH Pandya,7.665,52.475,1
HH Paulse,8.722,11.7,9
HH Watekar,9,6,0
HHJ Kotze,0,0,1
HHM de Zoysa,6.4875,11,1
HHR Kavinga,0,0,8
HIA Jayaratne,8.246,23.82,2
HJ Mehta,6.5,16.5,8
HJ Rana,0,0,8
HJ van der Berg,0,0,9
HJC Mol,8,0,9
HJH Marshall,1.555555556,0,7
HK Badani,6.05,19,8
HK Bennett,7.982,20.7,8
HKDVN Chandrasiri,0,0,1
HKP Boam,9.58,12.96,1
HL Moshin,10,12,1
HL Sandaruwan,6.5,0,1
HLDIP Hittatiya,0,0,1
