,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
First-class,49,78,5,2207,168,30.23,3860,57.17,4,11,,,145,13
List A,40,39,3,839,104,23.30,1183,70.92,1,3,,,25,17
Twenty20,65,64,3,1324,92,21.70,1196,110.70,0,6,143,35,40,15



,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
First-class,49,,120,63,0,-,-,-,3.15,-,0,0,0
List A,40,,36,15,0,-,-,-,2.50,-,0,0,0
Twenty20,65,-,-,-,-,-,-,-,-,-,-,-,-



