,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
Tests,1,1,0,10,10,10.00,15,66.66,0,0,1,0,1,0
ODIs,59,31,10,190,30,9.04,337,56.37,0,0,15,2,7,0
T20Is,6,4,2,19,7,9.50,22,86.36,0,0,1,1,0,0
First-class,74,104,12,1750,65,19.02,2957,59.18,0,7,213,34,16,0
List A,119,62,15,561,57,11.93,812,69.08,0,1,40,13,15,0
Twenty20,96,39,19,255,21*,12.75,211,120.85,0,0,13,11,15,0
,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
Tests,1,2,168,101,1,1/56,1/101,101.00,3.60,168.0,0,0,0
ODIs,59,59,2965,2364,97,5/28,5/28,24.37,4.78,30.5,4,2,0
T20Is,6,6,136,183,4,2/24,2/24,45.75,8.07,34.0,0,0,0
First-class,74,139,14655,6978,259,6/40,8/84,26.94,2.85,56.5,12,7,0
List A,119,119,6112,4796,172,5/28,5/28,27.88,4.70,35.5,5,2,0
Twenty20,96,96,2061,2697,117,4/24,4/24,23.05,7.85,17.6,3,0,0
