,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
Tests,13,14,6,60,15*,7.50,142,42.25,0,0,8,1,6,0
ODIs,70,27,16,74,15,6.72,112,66.07,0,0,7,1,11,0
T20Is,3,1,0,0,0,0.00,1,0.00,0,0,0,0,0,0
First-class,66,79,31,752,78,15.66,1065,70.61,0,2,,,14,0
List A,140,53,28,210,28,8.40,,,0,0,,,29,0
Twenty20,93,19,13,46,23*,7.66,51,90.19,0,0,5,0,20,0
,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
Tests,13,25,2658,1349,35,4/25,7/97,38.54,3.04,75.9,1,0,0
ODIs,70,67,3154,2603,86,4/29,4/29,30.26,4.95,36.6,3,0,0
T20Is,3,3,60,86,4,2/25,2/25,21.50,8.60,15.0,0,0,0
First-class,66,,11763,5425,225,6/13,,24.11,2.76,52.2,13,8,2
List A,140,,6704,5155,173,4/21,4/21,29.79,4.61,38.7,6,0,0
Twenty20,93,93,2039,2325,100,5/21,5/21,23.25,6.84,20.3,2,1,0
