,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,4s,6s,Ct,St
Tests,2,2,0,9,9,4.50,19,47.36,0,0,2,0,1,0
ODIs,4,-,-,-,-,-,-,-,-,-,-,-,0,0
T20Is,6,-,-,-,-,-,-,-,-,-,-,-,1,0
First-class,45,59,8,586,38,11.49,993,59.01,0,0,71,18,22,0
List A,49,30,8,258,29,11.72,293,88.05,0,0,21,7,8,0
Twenty20,47,15,9,63,9*,10.50,53,118.86,0,0,4,2,7,0
,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10
Tests,2,4,448,277,9,7/81,8/126,30.77,3.70,49.7,0,1,0
ODIs,4,4,209,198,10,4/46,4/46,19.80,5.68,20.9,1,0,0
T20Is,6,6,140,228,7,2/26,2/26,32.57,9.77,20.0,0,0,0
First-class,45,85,7972,4874,181,7/23,11/62,26.92,3.66,44.0,10,7,2
List A,49,47,2389,2164,92,5/64,5/64,23.52,5.43,25.9,6,2,0
Twenty20,47,46,968,1414,53,4/23,4/23,26.67,8.76,18.2,2,0,0
